system:index,satellite_sat,date,name,pollutant,station_id,.geo
20240621T055135_20240622T194243_3_0,0.04581242953440789,6/21/2024,Kebon Jeruk,CO_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.174699063308012]}"
20240621T055135_20240622T194243_4_0,0.04234658672601907,6/21/2024,Kelapa Gading,CO_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.174699063308012]}"
20240621T055135_20240622T194243_5_0,0.04234658672601907,6/21/2024,Komp Angkasa Pura Jakarta Pusat,CO_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.174699063308012]}"
20240621T055135_20240622T194243_6_0,0.039639422211079564,6/21/2024,Lubang Buaya,CO_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.264530591719961]}"
20240621T055135_20240622T194243_7_0,0.04234658672601907,6/21/2024,US Consulate Jakarta Pusat,CO_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.174699063308012]}"
20240622T053233_20240623T191502_4_0,0.039939052668134765,6/22/2024,Kelapa Gading,CO_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.174699063308012]}"
20240622T053233_20240623T191502_5_0,0.039939052668134765,6/22/2024,Komp Angkasa Pura Jakarta Pusat,CO_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.174699063308012]}"
20240622T053233_20240623T191502_6_0,0.03524788105310937,6/22/2024,Lubang Buaya,CO_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.264530591719961]}"
20240622T053233_20240623T191502_7_0,0.039939052668134765,6/22/2024,US Consulate Jakarta Pusat,CO_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.174699063308012]}"
20240623T051332_20240624T185546_0_0,0.0317970336933839,6/23/2024,Bundaran Hotel Indonesia,CO_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.174699063308012]}"
20240623T051332_20240624T185546_1_0,0.0317970336933839,6/23/2024,Jagakarsa,CO_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.174699063308012]}"
20240623T051332_20240624T185546_2_0,0.03206121509978177,6/23/2024,Jalan BDN II,CO_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.264530591719961]}"
20240623T051332_20240624T185546_3_0,0.0317970336933839,6/23/2024,Kebon Jeruk,CO_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.174699063308012]}"
20240623T051332_20240624T185546_4_0,0.029894558864136264,6/23/2024,Kelapa Gading,CO_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.174699063308012]}"
20240623T051332_20240624T185546_5_0,0.029894558864136264,6/23/2024,Komp Angkasa Pura Jakarta Pusat,CO_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.174699063308012]}"
20240623T051332_20240624T185546_6_0,0.030049401051534926,6/23/2024,Lubang Buaya,CO_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.264530591719961]}"
20240623T051332_20240624T185546_7_0,0.029894558864136264,6/23/2024,US Consulate Jakarta Pusat,CO_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.174699063308012]}"
20240625T061658_20240626T200754_2_0,0.032794520184495836,6/25/2024,Jalan BDN II,CO_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.264530591719961]}"
20240625T061658_20240626T200754_4_0,0.02962452161767014,6/25/2024,Kelapa Gading,CO_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.174699063308012]}"
