system:index,MODIS_AOD_047,date,station_id,.geo
303_5_0,919.0,2023-10-31,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
306_7_0,908.0,2023-11-03,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
310_4_0,332.0,2023-11-07,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
311_0_0,1184.0,2023-11-08,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
311_1_0,1166.0,2023-11-08,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
311_3_0,1033.0,2023-11-08,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
311_4_0,1047.0,2023-11-08,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
311_5_0,1211.0,2023-11-08,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
311_7_0,1100.0,2023-11-08,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
315_0_0,711.5,2023-11-12,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
315_2_0,680.0,2023-11-12,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
315_3_0,716.5,2023-11-12,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
315_4_0,303.5,2023-11-12,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
319_0_0,547.0,2023-11-16,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
319_2_0,469.0,2023-11-16,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
319_3_0,600.0,2023-11-16,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
321_1_0,791.0,2023-11-18,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
321_5_0,787.0,2023-11-18,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
322_0_0,914.0,2023-11-19,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
322_1_0,959.0,2023-11-19,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
322_2_0,296.0,2023-11-19,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
322_4_0,870.0,2023-11-19,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
322_6_0,209.0,2023-11-19,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
323_4_0,343.0,2023-11-20,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
335_4_0,238.0,2023-12-02,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
344_1_0,1295.0,2023-12-11,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
346_0_0,739.0,2023-12-13,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
346_1_0,846.0,2023-12-13,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
346_2_0,643.0,2023-12-13,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
346_3_0,711.0,2023-12-13,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
346_4_0,1266.0,2023-12-13,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
346_5_0,974.0,2023-12-13,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
346_7_0,1119.0,2023-12-13,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
347_0_0,455.0,2023-12-14,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
347_1_0,470.0,2023-12-14,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
347_2_0,245.0,2023-12-14,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
347_3_0,419.5,2023-12-14,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
347_4_0,723.0,2023-12-14,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
347_5_0,493.0,2023-12-14,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
347_6_0,353.0,2023-12-14,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
347_7_0,439.0,2023-12-14,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
348_0_0,415.0,2023-12-15,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
348_2_0,350.0,2023-12-15,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
348_3_0,443.0,2023-12-15,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
348_4_0,580.0,2023-12-15,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
348_6_0,335.0,2023-12-15,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
348_7_0,483.0,2023-12-15,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
349_0_0,546.5,2023-12-16,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
349_1_0,539.5,2023-12-16,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
349_2_0,347.0,2023-12-16,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
349_3_0,262.0,2023-12-16,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
349_4_0,356.0,2023-12-16,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
349_5_0,540.0,2023-12-16,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
349_6_0,465.0,2023-12-16,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
349_7_0,512.5,2023-12-16,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
351_1_0,638.0,2023-12-18,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
351_3_0,509.0,2023-12-18,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
351_4_0,889.0,2023-12-18,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
351_5_0,649.0,2023-12-18,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
352_6_0,387.0,2023-12-19,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
353_0_0,175.0,2023-12-20,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
353_1_0,242.5,2023-12-20,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
353_2_0,114.5,2023-12-20,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
353_3_0,146.0,2023-12-20,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
353_4_0,222.0,2023-12-20,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
353_5_0,240.5,2023-12-20,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
353_6_0,114.0,2023-12-20,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
353_7_0,230.5,2023-12-20,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
354_0_0,119.0,2023-12-21,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
354_1_0,304.0,2023-12-21,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
354_2_0,145.0,2023-12-21,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
354_3_0,155.5,2023-12-21,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
354_4_0,134.0,2023-12-21,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
354_5_0,309.0,2023-12-21,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
354_6_0,130.0,2023-12-21,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
354_7_0,180.0,2023-12-21,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
373_0_0,384.0,2024-01-09,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
373_2_0,351.0,2024-01-09,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
373_7_0,397.0,2024-01-09,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
384_2_0,50.0,2024-01-20,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
397_0_0,391.0,2024-02-02,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
397_3_0,374.0,2024-02-02,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
397_4_0,232.0,2024-02-02,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
403_0_0,158.0,2024-02-08,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
403_3_0,167.0,2024-02-08,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
403_4_0,201.0,2024-02-08,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
403_5_0,490.0,2024-02-08,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
406_4_0,20.0,2024-02-11,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
406_5_0,541.0,2024-02-11,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
407_4_0,520.0,2024-02-12,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
415_0_0,390.0,2024-02-20,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
415_3_0,583.0,2024-02-20,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
415_4_0,479.0,2024-02-20,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
415_5_0,467.0,2024-02-20,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
417_0_0,155.0,2024-02-22,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
417_2_0,127.0,2024-02-22,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
417_3_0,199.0,2024-02-22,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
417_4_0,344.0,2024-02-22,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
417_6_0,267.0,2024-02-22,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
425_4_0,102.0,2024-03-01,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
425_5_0,75.0,2024-03-01,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
429_2_0,435.0,2024-03-05,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
443_0_0,174.0,2024-03-19,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
443_1_0,253.0,2024-03-19,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
443_2_0,25.0,2024-03-19,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
443_3_0,82.0,2024-03-19,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
443_4_0,20.0,2024-03-19,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
443_6_0,29.0,2024-03-19,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
443_7_0,241.0,2024-03-19,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
444_0_0,24.0,2024-03-20,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
444_1_0,30.0,2024-03-20,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
444_2_0,11.0,2024-03-20,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
444_3_0,19.0,2024-03-20,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
444_4_0,48.0,2024-03-20,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
444_5_0,39.0,2024-03-20,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
444_6_0,11.0,2024-03-20,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
444_7_0,52.0,2024-03-20,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
445_4_0,348.0,2024-03-21,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
447_0_0,432.0,2024-03-23,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
447_1_0,524.0,2024-03-23,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
447_2_0,366.0,2024-03-23,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
447_3_0,433.0,2024-03-23,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
447_4_0,557.0,2024-03-23,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
447_5_0,502.0,2024-03-23,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
447_6_0,365.0,2024-03-23,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
447_7_0,480.0,2024-03-23,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
453_2_0,597.0,2024-03-29,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
462_0_0,531.0,2024-04-07,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
462_2_0,264.0,2024-04-07,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
462_3_0,401.0,2024-04-07,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
462_4_0,801.0,2024-04-07,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
462_6_0,415.0,2024-04-07,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
463_0_0,467.0,2024-04-08,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
463_1_0,441.0,2024-04-08,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
463_3_0,502.0,2024-04-08,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
463_4_0,498.0,2024-04-08,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
463_5_0,531.0,2024-04-08,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
463_7_0,559.0,2024-04-08,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
471_4_0,531.0,2024-04-16,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
472_6_0,525.0,2024-04-17,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
473_1_0,408.0,2024-04-18,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
473_6_0,435.0,2024-04-18,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
477_4_0,133.0,2024-04-22,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
477_5_0,334.0,2024-04-22,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
