s5p_co,s5p_no2,s5p_o3,s5p_so2,viirs_VIIRS_NTL
-0.568076178898905,-0.6907998916911139,0.15223324792113205,-0.2150228246188368,-0.0990625279922635
0.9601457649011194,-0.5814027136706358,0.9815990200423583,0.39582758531410195,0.41373369854711745
0.8591119143760843,0.9932331906870101,-0.467071169688603,-0.746592025079189,-0.8133073449484098
0.10855015795973295,0.83392409942865,0.16692861163370787,0.6376439782336369,0.6385964132032822
0.551038806449885,0.15576691776559104,-0.5678944860970793,0.2895368900777092,-0.5059193853742229
-0.9430478052683795,-0.07345807144485192,0.9032179228566513,-1.70584357456671,-0.2502036760459292
2.7059309671992646,1.0680737681496992,1.7124929492031002,-0.3521667418485652,0.886871400087803
-0.5578234953810705,-0.9050401665046957,0.041579750287593045,0.20723660292219886,-0.360981876750568
-0.408216999062033,1.439908384142131,0.05951993667242308,0.7326649340353683,-0.9169070700949477
1.5422807007204467,3.213593030188519,0.023053912231992834,-1.589555998902031,-0.21253776695815504
0.14853914069396754,0.6349137809492948,-0.6973379576785993,-1.4643232251092997,-0.4170300140305663
-0.22893502855090792,0.12531441700925708,0.5072982136615746,-0.7621251720571991,-0.1798728566573323
-0.1065330346331201,-0.24215964542493193,-1.3965268907233632,2.792981544205345,-0.5177342888973387
0.6755396970105688,1.6166446944707529,-0.17016954573876272,0.3386050359181908,-0.6514256947024081
0.27970623486396046,1.7250654307902527,0.1398404313792816,-0.46933452604824877,-0.36900126446135456
0.5122508666662532,-0.36164427803592736,-0.5831099721083628,0.274236774571654,-0.308930426034988
0.7620286832024595,1.0348470699632975,0.6115913776388643,1.4887403186416015,-0.1798728566573323
-0.5063589987403573,-0.27964667642484875,0.42431343029366825,0.8217428994859799,0.5349850679365312
0.24487433973079809,-0.48794572985873735,0.841112961354037,-0.0030961502289161293,0.2368799960508311
-0.1018953700552655,0.5699500696254213,-0.2627910999667266,0.658309393537879,-0.9050002923839601
3.2058889408569335,-0.48394064949328375,0.5990535103681298,2.32078300346311,0.34214875501070663
0.2187207398206958,0.5770706111402258,-0.38051315874612124,0.3133687628509793,4.0697340133583735
-0.0697411552636692,0.13864651751679796,1.6198969514202022,-0.8355840202599298,-0.152854154408241
